airportcode_new,airportname_new,year,month, Investigation Type _ Accident , Investigation Type _ Incident 
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2008,09,5,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2008,10,2,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2008,11,1,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2008,12,2,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2009,01,1,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2009,03,2,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2009,04,4,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2009,05,1,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2009,06,4,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2009,07,3,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2009,08,2,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2009,09,2,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2009,10,2,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2010,01,1,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2010,03,2,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2010,04,2,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2010,05,6,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2010,06,3,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2010,07,5,1
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2010,08,7,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2010,09,6,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2010,10,3,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2010,11,1,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2010,12,2,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2011,01,2,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2011,02,4,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2011,03,2,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2011,04,2,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2011,06,3,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2011,07,4,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2011,08,3,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2011,10,1,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2011,11,1,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2011,12,2,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2012,01,1,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2012,04,3,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2012,05,2,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2012,06,2,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2012,07,2,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2012,08,5,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2012,09,1,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2012,10,1,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2012,11,2,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2012,12,1,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2013,02,2,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2013,03,1,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2013,04,1,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2013,05,4,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2013,06,3,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2013,07,4,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2013,08,2,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2013,09,3,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2013,10,3,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2013,12,1,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2014,01,4,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2014,02,1,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2014,03,2,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2014,04,2,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2014,05,3,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2014,06,1,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2014,07,1,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2014,08,3,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2014,09,3,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2014,10,2,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2014,11,2,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2015,01,1,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2015,03,5,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2015,05,1,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2015,06,5,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2015,07,3,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2015,08,5,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2015,09,1,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2015,10,2,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2015,11,2,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2015,12,1,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2016,02,1,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2016,03,2,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2016,04,2,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2016,06,1,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2016,07,2,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2016,08,1,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2016,09,1,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2016,10,1,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2017,05,1,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2017,07,1,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2017,09,1,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2018,08,2,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2018,09,1,0
"55328    Tenneco Station One Airport
Name: name, dtype: object","55328    Tenneco Station One Airport
Name: name, dtype: object",2019,03,1,0
55AK,Lawrence Airstrip,2007,10,1,0
55AK,Lawrence Airstrip,2018,06,1,0
55CA,Naval Hospital Heliport,1982,03,1,0
55CA,Naval Hospital Heliport,1982,06,1,0
55CA,Naval Hospital Heliport,1983,10,1,0
55CA,Naval Hospital Heliport,1984,08,1,0
55CA,Naval Hospital Heliport,1984,10,1,0
55CA,Naval Hospital Heliport,1985,12,1,0
55CA,Naval Hospital Heliport,1986,07,1,0
55CA,Naval Hospital Heliport,1987,02,1,0
