,,,,,,,,,,,,,,,,,,,,,,,,,,,
From 01/1994 To 12/1998,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,IFR Itinerant,,,,,IFR Overflight,,,,,VFR Itinerant,,,,,VFR Overflight,,,,, 
DAY ,OH,09/1997,CE,Towers with Radar,AGL,"10,672","3,012","4,962","1,260","19,906",783,"2,654","3,447",39,"6,923",4,8,"1,374",14,"1,400",18,26,"2,634",60,"2,738","30,967"
DAY ,OH,10/1997,CE,Towers with Radar,AGL,"12,212","3,023","4,939","1,710","21,884",829,"2,842","3,615",45,"7,331",7,47,"1,491",19,"1,564",19,11,"2,414",46,"2,490","33,269"
DAY ,OH,11/1997,CE,Towers with Radar,AGL,"9,105","3,950","3,975","1,340","18,370",274,"2,808","2,726",23,"5,831",4,23,905,14,946,8,21,"1,119",36,"1,184","26,331"
DAY ,OH,12/1997,CE,Towers with Radar,AGL,"9,574","4,243","3,566","1,270","18,653",195,"3,096","2,458",25,"5,774",2,18,850,35,905,3,13,"1,048",26,"1,090","26,422"
DAY ,OH,01/1998,CE,Towers with Radar,AGL,"9,062","3,841","3,434","1,292","17,629",179,"2,988","2,105",31,"5,303",4,10,658,19,691,4,11,843,27,885,"24,508"
DAY ,OH,02/1998,CE,Towers with Radar,AGL,"8,710","3,658","3,621","2,558","18,547",186,"2,711","2,482",47,"5,426",3,5,806,30,844,6,1,"1,240",24,"1,271","26,088"
DAY ,OH,03/1998,CE,Towers with Radar,AGL,"10,582","3,985","4,368","3,640","22,575",224,"2,908","2,535",53,"5,720",12,97,937,42,"1,088",6,12,"1,143",32,"1,193","30,576"
DAY ,OH,04/1998,CE,Towers with Radar,AGL,"10,709","3,949","4,503","3,000","22,161",237,"3,065","3,080",46,"6,428",15,24,"1,183",58,"1,280",9,14,"1,794",51,"1,868","31,737"
DAY ,OH,05/1998,CE,Towers with Radar,AGL,"10,368","3,997","5,077","2,773","22,215",239,"2,972","3,346",55,"6,612",10,18,"1,232",53,"1,313",7,19,"1,982",56,"2,064","32,204"
DAY ,OH,06/1998,CE,Towers with Radar,AGL,"10,497","4,225","5,221","2,440","22,383",225,"2,946","3,298",41,"6,510",17,61,"2,177",28,"2,283",8,17,"1,894",44,"1,963","33,139"
DAY ,OH,07/1998,CE,Towers with Radar,AGL,"11,162","4,170","5,289","2,809","23,430",254,"2,921","3,282",40,"6,497",10,67,"3,682",77,"3,836",11,84,"2,464",64,"2,623","36,386"
DAY ,OH,08/1998,CE,Towers with Radar,AGL,"10,106","4,257","5,659","3,204","23,226",257,"2,811","3,344",65,"6,477",6,19,"3,619",69,"3,713",18,88,"2,526",72,"2,704","36,120"
DAY ,OH,09/1998,CE,Towers with Radar,AGL,"10,577","4,265","5,090","3,463","23,395",211,"2,817","3,452",53,"6,533",3,16,"3,806",79,"3,904",4,39,"2,518",78,"2,639","36,471"
DAY ,OH,10/1998,CE,Towers with Radar,AGL,"11,646","4,343","4,839","2,232","23,060",210,"3,126","3,464",69,"6,869",5,13,"2,678",33,"2,729",8,13,"2,301",51,"2,373","35,031"
DAY ,OH,11/1998,CE,Towers with Radar,AGL,"9,497","4,335","4,187","2,224","20,243",270,"2,507","3,096",34,"5,907",10,6,"2,300",35,"2,351",10,25,"1,919",37,"1,991","30,492"
DAY ,OH,12/1998,CE,Towers with Radar,AGL,"10,852","4,189","4,195","2,264","21,500",311,"2,691","2,676",35,"5,713",8,29,"1,962",51,"2,050",13,38,"1,430",47,"1,528","30,791"
DCA ,DC,01/1994,EN,Towers with Radar,AEA,"15,128","4,779","3,354","1,275","24,536","7,933","1,404","2,549","1,812","13,698",0,0,0,0,0,0,0,0,0,0,"38,234"
DCA ,DC,02/1994,EN,Towers with Radar,AEA,"13,430","4,675","4,048","1,507","23,660","7,475","1,364","3,200","2,405","14,444",0,0,0,0,0,0,0,0,0,0,"38,104"
DCA ,DC,03/1994,EN,Towers with Radar,AEA,"16,178","5,812","4,733","1,930","28,653","9,134","1,588","3,749","3,052","17,523",0,0,0,0,0,0,0,0,0,0,"46,176"
DCA ,DC,04/1994,EN,Towers with Radar,AEA,"15,747","5,888","5,089","1,834","28,558","8,741","1,772","4,861","3,148","18,522",0,0,0,0,0,0,0,0,0,0,"47,080"
DCA ,DC,05/1994,EN,Towers with Radar,AEA,"16,440","6,274","5,583","1,848","30,145","8,734","1,765","5,066","3,197","18,762",0,0,0,0,0,0,0,0,0,0,"48,907"
DCA ,DC,06/1994,EN,Towers with Radar,AEA,"15,928","6,147","5,452","1,708","29,235","8,660","1,740","4,720","2,769","17,889",0,0,0,0,0,0,0,0,0,0,"47,124"
DCA ,DC,07/1994,EN,Towers with Radar,AEA,"16,264","6,316","4,031","1,601","28,212","9,370","1,664","3,952","2,686","17,672",0,0,0,0,0,0,0,0,0,0,"45,884"
DCA ,DC,08/1994,EN,Towers with Radar,AEA,"16,660","6,422","3,814","1,713","28,609","9,561","1,851","4,354","2,688","18,454",0,0,0,0,0,0,0,0,0,0,"47,063"
DCA ,DC,09/1994,EN,Towers with Radar,AEA,"16,004","6,404","5,428","1,741","29,577","9,143","1,955","4,503","2,507","18,108",0,0,0,0,0,0,0,0,0,0,"47,685"
DCA ,DC,10/1994,EN,Towers with Radar,AEA,"16,580","6,341","4,574","1,963","29,458","9,048","1,934","2,188","1,492","14,662",1,47,642,12,702,8,225,"2,806","1,481","4,520","49,342"
DCA ,DC,11/1994,EN,Towers with Radar,AEA,"15,942","5,904","3,743","1,589","27,178","9,044","1,897","1,805","1,191","13,937",0,44,460,1,505,0,174,"2,046",946,"3,166","44,786"
DCA ,DC,12/1994,EN,Towers with Radar,AEA,"16,099","5,691","3,261","1,574","26,625","9,603","1,800","1,527","1,137","14,067",0,33,383,24,440,0,148,"2,131","1,064","3,343","44,475"
DCA ,DC,01/1995,EN,Towers with Radar,AEA,"15,664","6,270","3,576","1,695","27,205","9,299","1,757","1,401","1,222","13,679",1,20,278,4,303,1,133,"1,495","1,148","2,777","43,964"
DCA ,DC,02/1995,EN,Towers with Radar,AEA,"14,507","5,653","3,540","1,541","25,241","8,262","1,655","1,573","1,177","12,667",0,34,330,5,369,1,130,"1,469","1,016","2,616","40,893"
DCA ,DC,03/1995,EN,Towers with Radar,AEA,"16,387","6,555","4,324","2,105","29,371","9,387","1,755","1,915","1,519","14,576",0,22,477,5,504,0,134,"2,179","1,286","3,599","48,050"
DCA ,DC,04/1995,EN,Towers with Radar,AEA,"15,379","5,990","4,113","1,821","27,303","9,101","1,532","1,942","1,336","13,911",3,18,505,12,538,4,117,"2,302","1,370","3,793","45,545"
DCA ,DC,05/1995,EN,Towers with Radar,AEA,"15,735","6,152","4,771","1,820","28,478","9,457","1,628","2,224","1,337","14,646",2,29,542,4,577,9,162,"2,273","1,167","3,611","47,312"
DCA ,DC,06/1995,EN,Towers with Radar,AEA,"15,052","6,373","4,497","1,831","27,753","8,809","1,736","2,160","1,323","14,028",0,18,461,0,479,2,115,"1,931","1,142","3,190","45,450"
DCA ,DC,07/1995,EN,Towers with Radar,AEA,"15,136","6,687","3,649","1,625","27,097","8,934","1,739","1,922","1,174","13,769",0,17,477,1,495,1,85,"2,119","1,109","3,314","44,675"
DCA ,DC,08/1995,EN,Towers with Radar,AEA,"15,557","6,865","3,234","1,791","27,447","9,290","1,866","1,991","1,368","14,515",0,32,447,5,484,6,179,"2,438","1,370","3,993","46,439"
DCA ,DC,09/1995,EN,Towers with Radar,AEA,"15,174","6,529","4,716","1,723","28,142","8,674","1,701","2,040","1,329","13,744",1,25,520,14,560,0,142,"2,366","1,116","3,624","46,070"
DCA ,DC,10/1995,EN,Towers with Radar,AEA,"15,676","6,888","4,425","1,948","28,937","9,000","1,746","2,157","1,349","14,252",2,42,582,1,627,2,261,"2,566","1,206","4,035","47,851"
DCA ,DC,11/1995,EN,Towers with Radar,AEA,"14,821","6,279","3,584","1,747","26,431","8,600","1,772","1,878","1,313","13,563",0,29,346,2,377,1,147,"1,755",911,"2,814","43,185"
DCA ,DC,12/1995,EN,Towers with Radar,AEA,"14,989","6,172","3,318","1,776","26,255","9,113","1,829","1,658","1,307","13,907",1,31,351,11,394,1,215,"1,745","1,087","3,048","43,604"
DCA ,DC,01/1996,EN,Towers with Radar,AEA,"13,217","5,612","2,735","1,667","23,231","8,002","1,702","1,421","1,259","12,384",0,21,256,2,279,1,106,"1,290","1,044","2,441","38,335"
DCA ,DC,02/1996,EN,Towers with Radar,AEA,"14,127","6,044","3,587","1,951","25,709","8,409","1,851","1,591","1,410","13,261",0,18,253,1,272,0,63,"1,438",971,"2,472","41,714"
DCA ,DC,03/1996,EN,Towers with Radar,AEA,"15,133","6,768","3,886","2,291","28,078","9,648","1,977","1,845","1,621","15,091",1,20,368,2,391,1,87,"1,782","1,124","2,994","46,554"
DCA ,DC,04/1996,EN,Towers with Radar,AEA,"14,862","6,759","4,136","2,212","27,969","9,205","1,950","1,963","1,533","14,651",0,33,492,8,533,0,106,"2,309","1,336","3,751","46,904"
DCA ,DC,05/1996,EN,Towers with Radar,AEA,"15,324","7,278","4,613","2,282","29,497","9,404","2,178","2,309","1,678","15,569",1,35,425,6,467,1,80,"1,973","1,070","3,124","48,657"
DCA ,DC,06/1996,EN,Towers with Radar,AEA,"14,440","7,087","4,277","1,968","27,772","8,623","2,295","2,275","1,429","14,622",0,30,461,3,494,3,132,"2,247","1,166","3,548","46,436"
DCA ,DC,07/1996,EN,Towers with Radar,AEA,"15,075","7,267","3,665","1,941","27,948","8,491","2,390","2,235","1,384","14,500",0,9,331,7,347,2,78,"2,203","1,299","3,582","46,377"
DCA ,DC,08/1996,EN,Towers with Radar,AEA,"14,910","7,372","3,087","2,007","27,376","8,468","2,384","2,098","1,458","14,408",0,8,277,8,293,0,74,"2,155","1,146","3,375","45,452"
DCA ,DC,09/1996,EN,Towers with Radar,AEA,"14,468","6,982","4,308","1,819","27,577","7,809","2,358","2,151","1,326","13,644",0,12,435,7,454,3,67,"1,935","1,074","3,079","44,754"
DCA ,DC,10/1996,EN,Towers with Radar,AEA,"15,450","7,589","4,512","2,192","29,743","8,262","2,591","2,260","1,600","14,713",0,37,561,7,605,0,95,"2,529","1,282","3,906","48,967"
DCA ,DC,11/1996,EN,Towers with Radar,AEA,"14,209","6,774","3,585","1,758","26,326","7,674","2,280","1,923","1,185","13,062",0,18,361,2,381,1,78,"1,947",914,"2,940","42,709"
DCA ,DC,12/1996,EN,Towers with Radar,AEA,"14,148","7,030","3,279","1,485","25,942","8,431","2,237","1,721","1,060","13,449",0,8,241,0,249,4,43,"1,378",900,"2,325","41,965"
DCA ,DC,01/1997,EN,Towers with Radar,AEA,"14,516","7,193","3,426","1,792","26,927","8,380","2,107","1,622","1,234","13,343",1,10,258,3,272,3,82,"1,750","1,049","2,884","43,426"
DCA ,DC,02/1997,EN,Towers with Radar,AEA,"13,573","6,732","3,601","1,810","25,716","7,816","1,954","1,718","1,258","12,746",2,8,298,8,316,1,54,"1,776","1,182","3,013","41,791"
DCA ,DC,03/1997,EN,Towers with Radar,AEA,"15,468","6,952","3,916","1,833","28,169","8,991","2,151","1,781","1,238","14,161",3,8,325,6,342,1,76,"1,601","1,213","2,891","45,563"
DCA ,DC,04/1997,EN,Towers with Radar,AEA,"15,272","6,454","4,460","2,000","28,186","8,308","2,220","2,055","1,388","13,971",1,20,455,10,486,3,69,"2,214","1,334","3,620","46,263"
DCA ,DC,05/1997,EN,Towers with Radar,AEA,"15,773","6,797","4,342","1,962","28,874","8,820","2,308","2,283","1,363","14,774",0,27,527,4,558,0,150,"2,522","1,289","3,961","48,167"
DCA ,DC,06/1997,EN,Towers with Radar,AEA,"15,204","6,655","4,587","1,931","28,377","8,677","2,324","2,129","1,408","14,538",0,25,425,5,455,0,74,"2,219","1,187","3,480","46,850"
DCA ,DC,07/1997,EN,Towers with Radar,AEA,"15,314","6,796","3,769","1,778","27,657","8,959","2,502","2,051","1,283","14,795",0,18,345,2,365,1,91,"2,477","1,214","3,783","46,600"
DCA ,DC,08/1997,EN,Towers with Radar,AEA,"15,237","6,644","2,992","1,946","26,819","8,918","2,361","1,979","1,287","14,545",0,11,271,2,284,5,76,"2,334","1,155","3,570","45,218"
DCA ,DC,09/1997,EN,Towers with Radar,AEA,"15,042","6,561","4,366","1,799","27,768","8,373","2,443","2,261","1,275","14,352",0,8,245,3,256,0,67,"2,523","1,245","3,835","46,211"
DCA ,DC,10/1997,EN,Towers with Radar,AEA,"15,999","7,021","5,060","2,138","30,218","8,919","2,685","2,515","1,390","15,509",0,5,314,3,322,1,91,"3,011","1,466","4,569","50,618"
DCA ,DC,11/1997,EN,Towers with Radar,AEA,"12,472","8,509","3,827","1,653","26,461","6,675","4,247","1,951","1,109","13,982",0,1,212,3,216,0,45,"1,850","1,047","2,942","43,601"
DCA ,DC,12/1997,EN,Towers with Radar,AEA,"14,179","6,979","3,496","1,621","26,275","8,005","3,511","1,799","1,103","14,418",0,5,204,3,212,0,81,"2,049",997,"3,127","44,032"
DCA ,DC,01/1998,EN,Towers with Radar,AEA,"13,477","7,398","3,191","1,678","25,744","8,098","3,124","1,702","1,075","13,999",0,6,301,4,311,0,44,"1,703",808,"2,555","42,609"
DCA ,DC,02/1998,EN,Towers with Radar,AEA,"13,653","6,040","3,828","1,621","25,142","7,925","2,610","1,864","1,126","13,525",0,8,264,11,283,0,50,"1,825","1,031","2,906","41,856"
DCA ,DC,03/1998,EN,Towers with Radar,AEA,"15,306","6,625","4,323","1,962","28,216","8,800","2,745","2,008","1,407","14,960",0,3,201,1,205,0,80,"2,416","1,233","3,729","47,110"
DCA ,DC,04/1998,EN,Towers with Radar,AEA,"14,752","6,177","4,430","1,849","27,208","8,083","2,579","2,276","1,350","14,288",0,0,150,0,150,0,63,"2,813","1,607","4,483","46,129"
DCA ,DC,05/1998,EN,Towers with Radar,AEA,"14,830","6,344","4,410","1,872","27,456","8,922","2,792","2,377","1,397","15,488",0,0,188,1,189,0,53,"2,348","1,186","3,587","46,720"
DCA ,DC,06/1998,EN,Towers with Radar,AEA,"14,268","6,540","4,643","1,784","27,235","9,057","3,062","2,432","1,266","15,817",0,3,187,0,190,0,63,"2,413","1,132","3,608","46,850"
DCA ,DC,07/1998,EN,Towers with Radar,AEA,"14,986","6,852","3,973","1,962","27,773","9,315","3,269","2,193","1,286","16,063",0,0,185,1,186,0,67,"3,179","1,422","4,668","48,690"
DCA ,DC,08/1998,EN,Towers with Radar,AEA,"14,788","6,746","3,041","1,708","26,283","9,548","3,121","2,081","1,178","15,928",0,4,132,0,136,0,65,"2,916","1,224","4,205","46,552"
DCA ,DC,09/1998,EN,Towers with Radar,AEA,"13,857","6,412","4,741","1,805","26,815","8,887","3,149","2,329","1,253","15,618",0,6,479,8,493,0,48,"2,780","1,325","4,153","47,079"
DCA ,DC,10/1998,EN,Towers with Radar,AEA,"14,945","7,484","4,743","2,034","29,206","9,719","3,560","2,400","1,337","17,016",0,6,"1,119","1,665","2,790",0,68,"2,631","1,417","4,116","53,128"
DCA ,DC,11/1998,EN,Towers with Radar,AEA,"14,292","6,908","3,889","1,822","26,911","9,839","2,803","2,017","1,213","15,872",0,7,802,"1,401","2,210",0,41,"2,443",963,"3,447","48,440"
DCA ,DC,12/1998,EN,Towers with Radar,AEA,"14,597","6,283","3,649","1,544","26,073","11,036","2,460","1,863","1,007","16,366",0,10,732,"1,499","2,241",1,60,"1,883",688,"2,632","47,312"
DLH ,MN,01/1994,CE,Towers with Radar,AGL,383,965,979,283,"2,610",0,41,49,6,96,0,0,0,0,0,0,0,0,0,0,"2,706"
DLH ,MN,02/1994,CE,Towers with Radar,AGL,288,919,"1,006",348,"2,561",1,57,70,2,130,0,0,0,0,0,0,0,0,0,0,"2,691"
DLH ,MN,03/1994,CE,Towers with Radar,AGL,322,"1,023","1,164",484,"2,993",0,62,87,16,165,0,0,0,0,0,0,0,0,0,0,"3,158"
DLH ,MN,04/1994,CE,Towers with Radar,AGL,322,956,"1,117",321,"2,716",0,60,97,8,165,0,0,0,0,0,0,0,0,0,0,"2,881"
DLH ,MN,05/1994,CE,Towers with Radar,AGL,309,"1,014","1,200",373,"2,896",1,43,208,3,255,0,0,0,0,0,0,0,0,0,0,"3,151"
DLH ,MN,06/1994,CE,Towers with Radar,AGL,312,"1,043","1,624",624,"3,603",0,109,349,9,467,0,0,0,0,0,0,0,0,0,0,"4,070"
DLH ,MN,07/1994,CE,Towers with Radar,AGL,345,"1,045","1,424",389,"3,203",1,82,399,14,496,0,0,0,0,0,0,0,0,0,0,"3,699"
DLH ,MN,08/1994,CE,Towers with Radar,AGL,347,"1,115","1,504",558,"3,524",0,85,398,7,490,0,0,0,0,0,0,0,0,0,0,"4,014"
DLH ,MN,09/1994,CE,Towers with Radar,AGL,302,"1,010","1,360",349,"3,021",1,51,308,1,361,0,0,0,0,0,0,0,0,0,0,"3,382"
DLH ,MN,10/1994,CE,Towers with Radar,AGL,351,"1,062","1,383",425,"3,221",0,56,182,7,245,0,0,0,0,0,0,0,0,0,0,"3,466"
DLH ,MN,11/1994,CE,Towers with Radar,AGL,320,"1,034","1,055",421,"2,830",0,59,81,2,142,0,0,0,0,0,0,0,0,0,0,"2,972"
DLH ,MN,12/1994,CE,Towers with Radar,AGL,324,"1,060","1,083",342,"2,809",1,45,80,4,130,0,0,0,0,0,0,0,0,0,0,"2,939"
DLH ,MN,01/1995,CE,Towers with Radar,AGL,312,987,"1,083",267,"2,649",0,62,65,0,127,0,0,0,0,0,0,0,0,0,0,"2,776"
DLH ,MN,02/1995,CE,Towers with Radar,AGL,290,923,"1,139",376,"2,728",1,51,90,3,145,0,0,0,0,0,0,0,0,0,0,"2,873"
DLH ,MN,03/1995,CE,Towers with Radar,AGL,363,"1,076","1,243",400,"3,082",1,67,95,5,168,0,0,0,0,0,0,0,0,0,0,"3,250"
DLH ,MN,04/1995,CE,Towers with Radar,AGL,322,977,"1,151",380,"2,830",2,48,97,4,151,0,0,0,0,0,0,0,0,0,0,"2,981"
DLH ,MN,05/1995,CE,Towers with Radar,AGL,317,"1,019","1,351",528,"3,215",2,51,219,15,287,0,0,0,0,0,0,0,0,0,0,"3,502"
DLH ,MN,06/1995,CE,Towers with Radar,AGL,287,"1,016","1,480",348,"3,131",0,115,474,7,596,0,0,0,0,0,0,0,0,0,0,"3,727"
DLH ,MN,07/1995,CE,Towers with Radar,AGL,319,989,"1,550",286,"3,144",3,145,463,2,613,0,0,0,0,0,0,0,0,0,0,"3,757"
DLH ,MN,08/1995,CE,Towers with Radar,AGL,331,"1,049","1,654",555,"3,589",4,161,458,13,636,0,0,0,0,0,0,0,0,0,0,"4,225"
DLH ,MN,09/1995,CE,Towers with Radar,AGL,298,991,"1,391",344,"3,024",1,103,267,6,377,0,0,0,0,0,0,0,0,0,0,"3,401"
DLH ,MN,10/1995,CE,Towers with Radar,AGL,311,"1,000","1,454",340,"3,105",0,68,184,8,260,0,0,0,0,0,0,0,0,0,0,"3,365"
DLH ,MN,11/1995,CE,Towers with Radar,AGL,302,984,"1,179",297,"2,762",0,69,82,4,155,0,0,0,0,0,0,0,0,0,0,"2,917"
DLH ,MN,12/1995,CE,Towers with Radar,AGL,281,985,"1,019",220,"2,505",1,66,71,4,142,0,0,0,0,0,0,0,0,0,0,"2,647"
DLH ,MN,01/1996,CE,Towers with Radar,AGL,342,920,"1,118",147,"2,527",0,66,49,9,124,0,0,0,0,0,0,0,0,0,0,"2,651"
DLH ,MN,02/1996,CE,Towers with Radar,AGL,370,885,"1,205",210,"2,670",0,65,67,4,136,0,0,0,0,0,0,0,0,0,0,"2,806"
DLH ,MN,03/1996,CE,Towers with Radar,AGL,386,924,"1,252",206,"2,768",2,67,110,4,183,0,0,0,0,0,0,0,0,0,0,"2,951"
DLH ,MN,04/1996,CE,Towers with Radar,AGL,364,877,"1,278",355,"2,874",1,63,112,3,179,0,0,0,0,0,0,0,0,0,0,"3,053"
DLH ,MN,05/1996,CE,Towers with Radar,AGL,356,925,"1,466",388,"3,135",0,75,216,2,293,0,0,0,0,0,0,0,0,0,0,"3,428"
DLH ,MN,06/1996,CE,Towers with Radar,AGL,348,897,"1,387",461,"3,093",0,160,412,3,575,0,0,0,0,0,0,0,0,0,0,"3,668"
DLH ,MN,07/1996,CE,Towers with Radar,AGL,365,953,"1,446",266,"3,030",0,159,428,3,590,0,0,0,0,0,0,0,0,0,0,"3,620"
DLH ,MN,08/1996,CE,Towers with Radar,AGL,368,"1,065","1,359",361,"3,153",1,160,380,2,543,0,0,0,0,0,0,0,0,0,0,"3,696"
DLH ,MN,09/1996,CE,Towers with Radar,AGL,358,917,"1,433",234,"2,942",1,104,353,6,464,0,0,0,0,0,0,0,0,0,0,"3,406"
DLH ,MN,10/1996,CE,Towers with Radar,AGL,376,914,"1,457",221,"2,968",0,77,196,1,274,0,0,0,0,0,0,0,0,0,0,"3,242"
DLH ,MN,11/1996,CE,Towers with Radar,AGL,336,792,"1,080",213,"2,421",0,58,71,1,130,0,0,0,0,0,0,0,0,0,0,"2,551"
DLH ,MN,12/1996,CE,Towers with Radar,AGL,339,796,"1,170",271,"2,576",0,68,68,3,139,0,0,0,0,0,0,0,0,0,0,"2,715"
DLH ,MN,01/1997,CE,Towers with Radar,AGL,319,832,"1,004",271,"2,426",1,77,81,0,159,0,0,0,0,0,0,0,0,0,0,"2,585"
DLH ,MN,02/1997,CE,Towers with Radar,AGL,318,808,"1,135",461,"2,722",2,87,103,3,195,0,0,0,0,0,0,0,0,0,0,"2,917"
DLH ,MN,03/1997,CE,Towers with Radar,AGL,361,842,"1,121",389,"2,713",0,62,87,12,161,0,0,0,0,0,0,0,0,0,0,"2,874"
DLH ,MN,04/1997,CE,Towers with Radar,AGL,361,830,"1,048",317,"2,556",1,56,96,6,159,0,0,0,0,0,0,0,0,0,0,"2,715"
DLH ,MN,05/1997,CE,Towers with Radar,AGL,362,786,"1,128",376,"2,652",0,126,235,6,367,0,0,0,0,0,0,0,0,0,0,"3,019"
DLH ,MN,06/1997,CE,Towers with Radar,AGL,365,794,"1,193",297,"2,649",7,181,426,5,619,0,0,0,0,0,0,0,0,0,0,"3,268"
DLH ,MN,07/1997,CE,Towers with Radar,AGL,371,764,"1,411",335,"2,881",1,167,442,7,617,0,0,0,0,0,0,0,0,0,0,"3,498"
DLH ,MN,08/1997,CE,Towers with Radar,AGL,318,781,"1,404",352,"2,855",0,182,441,0,623,0,0,0,0,0,0,0,0,0,0,"3,478"
DLH ,MN,09/1997,CE,Towers with Radar,AGL,330,852,"1,295",385,"2,862",2,79,340,7,428,0,0,0,0,0,0,0,0,0,0,"3,290"
DLH ,MN,10/1997,CE,Towers with Radar,AGL,370,969,"1,126",343,"2,808",0,72,215,5,292,0,0,0,0,0,0,0,0,0,0,"3,100"
DLH ,MN,11/1997,CE,Towers with Radar,AGL,372,911,937,326,"2,546",0,47,91,1,139,0,0,0,0,0,0,0,0,0,0,"2,685"
DLH ,MN,12/1997,CE,Towers with Radar,AGL,342,952,"1,027",466,"2,787",0,80,59,5,144,0,0,0,0,0,0,0,0,0,0,"2,931"
DLH ,MN,01/1998,CE,Towers with Radar,AGL,315,"1,024",811,335,"2,485",0,62,56,3,121,0,0,0,0,0,0,0,0,0,0,"2,606"
DLH ,MN,02/1998,CE,Towers with Radar,AGL,298,906,862,375,"2,441",0,39,106,0,145,0,0,0,0,0,0,0,0,0,0,"2,586"
DLH ,MN,03/1998,CE,Towers with Radar,AGL,327,943,"1,057",329,"2,656",0,48,120,6,174,0,0,0,0,0,0,0,0,0,0,"2,830"
DLH ,MN,04/1998,CE,Towers with Radar,AGL,367,940,"1,069",238,"2,614",1,50,120,3,174,0,0,0,0,0,0,0,0,0,0,"2,788"
DLH ,MN,05/1998,CE,Towers with Radar,AGL,350,934,"1,132",394,"2,810",3,65,254,10,332,0,0,0,0,0,0,0,0,0,0,"3,142"
DLH ,MN,06/1998,CE,Towers with Radar,AGL,348,996,"1,473",365,"3,182",5,142,438,2,587,0,0,0,0,0,0,0,0,0,0,"3,769"
DLH ,MN,07/1998,CE,Towers with Radar,AGL,366,"1,050","1,494",436,"3,346",11,172,485,12,680,0,0,0,0,0,0,0,0,0,0,"4,026"
DLH ,MN,08/1998,CE,Towers with Radar,AGL,344,995,"1,338",388,"3,065",7,182,571,4,764,0,0,0,0,0,0,0,0,0,0,"3,829"
DLH ,MN,09/1998,CE,Towers with Radar,AGL,225,731,"1,305",345,"2,606",0,63,468,2,533,0,0,0,0,0,0,0,0,0,0,"3,139"
DLH ,MN,10/1998,CE,Towers with Radar,AGL,713,"1,018","1,189",381,"3,301",4,78,223,5,310,0,0,0,0,0,0,0,0,0,0,"3,611"
DLH ,MN,11/1998,CE,Towers with Radar,AGL,656,976,877,268,"2,777",0,51,117,5,173,0,0,0,0,0,0,0,0,0,0,"2,950"
DLH ,MN,12/1998,CE,Towers with Radar,AGL,670,"1,040",794,330,"2,834",0,58,90,5,153,0,0,0,0,0,0,0,0,0,0,"2,987"
DSM ,IA,01/1994,CE,Towers with Radar,ACE,"2,311","1,950","3,655",267,"8,183",1,199,699,22,921,0,0,0,0,0,0,0,0,0,0,"9,104"
DSM ,IA,02/1994,CE,Towers with Radar,ACE,"2,180","1,855","4,946",373,"9,354",2,174,908,29,"1,113",0,0,0,0,0,0,0,0,0,0,"10,467"
DSM ,IA,03/1994,CE,Towers with Radar,ACE,"2,553","2,128","6,507",433,"11,621",1,224,"1,506",33,"1,764",0,0,0,0,0,0,0,0,0,0,"13,385"
DSM ,IA,04/1994,CE,Towers with Radar,ACE,"2,356","2,169","5,551",351,"10,427",1,254,"1,511",34,"1,800",0,0,0,0,0,0,0,0,0,0,"12,227"
DSM ,IA,05/1994,CE,Towers with Radar,ACE,"2,423","2,207","6,611",419,"11,660",1,243,"1,890",20,"2,154",0,0,0,0,0,0,0,0,0,0,"13,814"
DSM ,IA,06/1994,CE,Towers with Radar,ACE,"2,413","2,451","6,324",495,"11,683",0,235,"1,866",15,"2,116",0,0,0,0,0,0,0,0,0,0,"13,799"
DSM ,IA,07/1994,CE,Towers with Radar,ACE,"2,362","2,379","6,187",456,"11,384",2,246,"2,175",28,"2,451",0,0,0,0,0,0,0,0,0,0,"13,835"
DSM ,IA,08/1994,CE,Towers with Radar,ACE,"2,487","2,684","7,332",530,"13,033",2,305,"2,102",139,"2,548",0,0,0,0,0,0,0,0,0,0,"15,581"
DSM ,IA,09/1994,CE,Towers with Radar,ACE,"2,338","2,491","6,534",359,"11,722",0,203,"1,932",48,"2,183",0,0,0,0,0,0,0,0,0,0,"13,905"
DSM ,IA,10/1994,CE,Towers with Radar,ACE,"2,436","2,415","4,334",393,"9,578",0,133,730,5,868,4,98,"1,964",40,"2,106",0,126,892,12,"1,030","13,582"
DSM ,IA,11/1994,CE,Towers with Radar,ACE,"2,447","2,220","4,029",407,"9,103",0,86,683,5,774,0,154,"1,652",46,"1,852",0,116,772,28,916,"12,645"
DSM ,IA,12/1994,CE,Towers with Radar,ACE,"2,497","2,062","3,369",208,"8,136",0,95,561,4,660,0,53,"1,074",33,"1,160",0,76,434,8,518,"10,474"
DSM ,IA,01/1995,CE,Towers with Radar,ACE,"2,337","2,021","3,398",295,"8,051",2,85,447,6,540,0,83,"1,214",65,"1,362",0,79,379,11,469,"10,422"
DSM ,IA,02/1995,CE,Towers with Radar,ACE,"2,282","1,980","3,410",323,"7,995",0,90,525,5,620,0,71,"1,526",46,"1,643",0,98,573,10,681,"10,939"
DSM ,IA,03/1995,CE,Towers with Radar,ACE,"2,579","2,296","4,269",411,"9,555",1,92,606,7,706,0,80,"1,624",43,"1,747",0,93,627,46,766,"12,774"
