acronym,0,abrev,tag,casa_fullform,faa_fullform,iata_fullform,nasa_fullform,hand_fullform
l71,3.0,0,neg_nonalpha_abrev,,,,,
*a,3.0,0,neg_nonalpha_abrev,,,,,
groping,3.0,0,neg_word,,,,,
wavered,3.0,0,neg_word,,,,,
400'),3.0,0,neg_nonalpha_abrev,,,,,
arcadia,3.0,1,neg_nonword,,,,,
antenna's,3.0,0,neg_word,,,,,
powerfully,3.0,0,neg_word,,,,,
tuck,3.0,0,neg_word,,,,,
footprint,3.0,0,neg_word,,,,,
foott,3.0,1,neg_nonword,,,,,
seasoning,3.0,0,neg_word,,,,,
xxax,3.0,1,neg_nonword,,,,,
'spring-loaded',3.0,0,neg_nonalpha_abrev,,,,,
surmising,3.0,0,neg_word,,,,,
chts,3.0,1,neg_nonword,,,,,
butting,3.0,0,neg_word,,,,,
homebound,3.0,0,neg_word,,,,,
inez,3.0,1,neg_nonword,,,,,
fallible,3.0,0,neg_word,,,,,
edged,3.0,0,neg_word,,,,,
slowdowns,3.0,0,neg_word,,,,,
light-gun,3.0,0,neg_word,,,,,
nov/08,3.0,0,neg_nonalpha_abrev,,,,,
25's),3.0,0,neg_nonalpha_abrev,,,,,
needn't,3.0,0,neg_stopword,,,,,
wide-body,3.0,0,neg_word,,,,,
16+,3.0,0,neg_nonalpha_abrev,,,,,
graduation,3.0,0,neg_word,,,,,
20z,3.0,0,neg_nonalpha_abrev,,,,,
chinn,3.0,1,neg_nonword,,,,,
instigated,3.0,0,neg_word,,,,,
trouble-free,3.0,0,neg_word,,,,,
coweta,3.0,1,neg_nonword,,,,,
[qrh],3.0,0,neg_nonalpha_abrev,,,,,
alberta,3.0,1,neg_nonword,,,,,
sulfide,3.0,0,neg_word,,,,,
435,3.0,0,neg_word,,,,,
xx58,3.0,0,neg_nonalpha_abrev,,,,,
+\-,3.0,0,neg_nonalpha_abrev,,,,,
xx56,3.0,0,neg_nonalpha_abrev,,,,,
end!,3.0,0,neg_nonalpha_abrev,,,,,
high!),3.0,0,neg_nonalpha_abrev,,,,,
re-corrected,3.0,0,neg_word,,,,,
affective,3.0,0,neg_word,,,,,
oct/fri/91,3.0,0,neg_nonalpha_abrev,,,,,
ea-50,3.0,0,neg_word,,,,,
de-tuned,3.0,0,neg_nonalpha_abrev,,,,,
irving,3.0,1,neg_nonword,,,,,
endeavoring,3.0,0,neg_word,,,,,
francisco's,3.0,0,neg_nonalpha_abrev,,,,,
psu's,3.0,0,neg_nonalpha_abrev,,,,,
2i8,3.0,0,neg_nonalpha_abrev,,,,,
heman,3.0,1,neg_nonword,,,,,
untangle,3.0,0,neg_word,,,,,
d-side),3.0,0,neg_nonalpha_abrev,,,,,
attested,3.0,0,neg_word,,,,,
bore,3.0,0,neg_word,,,,,
saab-340,3.0,0,neg_nonalpha_abrev,,,,,
ã¾clb,3.0,0,neg_nonalpha_abrev,,,,,
ingredient,3.0,0,neg_word,,,,,
1t,3.0,0,neg_nonalpha_abrev,,,,,
1n,3.0,0,neg_nonalpha_abrev,,,,,
boom!,3.0,0,neg_nonalpha_abrev,,,,,
frway,3.0,1,neg_nonword,,,,,
124000,3.0,0,neg_word,,,,,
upside-down,3.0,0,neg_word,,,,,
aicraft,3.0,1,neg_nonword,,,,,
soon!,3.0,0,neg_nonalpha_abrev,,,,,
1p,3.0,0,neg_nonalpha_abrev,,,,,
vref30,3.0,0,neg_nonalpha_abrev,,,,,
putul,3.0,1,neg_nonword,,,,,
detracting,3.0,0,neg_word,,,,,
convinces,3.0,0,neg_word,,,,,
odi,3.0,1,neg_nonword,,,,,
activator,3.0,0,neg_word,,,,,
jamaican,3.0,1,neg_nonword,,,,,
unident,3.0,1,neg_nonword,,,,,
1h0,3.0,0,neg_nonalpha_abrev,,,,,
over-ruled,3.0,0,neg_word,,,,,
senzy,3.0,1,neg_nonword,,,,,
fairground,3.0,0,neg_word,,,,,
ozzee,3.0,1,neg_nonword,,,,,
suitably,3.0,0,neg_word,,,,,
frivolous,3.0,0,neg_word,,,,,
reacquisition,3.0,0,neg_word,,,,,
grit,3.0,0,neg_word,,,,,
xc33,3.0,0,neg_nonalpha_abrev,,,,,
albatross,3.0,0,neg_word,,,,,
xa41,3.0,0,neg_nonalpha_abrev,,,,,
olympics,3.0,1,neg_nonword,,,,,
skis,3.0,0,neg_word,,,,,
dumb6,3.0,0,neg_nonalpha_abrev,,,,,
disparaging,3.0,0,neg_word,,,,,
pecos,3.0,1,neg_nonword,,,,,
jesen,3.0,1,neg_nonword,,,,,
nears,3.0,0,neg_word,,,,,
29?',3.0,0,neg_nonalpha_abrev,,,,,
citations,3.0,0,neg_word,,,,,
sw4's,3.0,0,neg_nonalpha_abrev,,,,,
feverishly,3.0,0,neg_word,,,,,
contagious,3.0,0,neg_word,,,,,
occurred!,3.0,0,neg_nonalpha_abrev,,,,,
opd's,3.0,0,neg_nonalpha_abrev,,,,,
o69,3.0,0,neg_nonalpha_abrev,,,,,
half-baked,3.0,0,neg_word,,,,,
indisputable,3.0,0,neg_word,,,,,
wdbry,3.0,1,neg_nonword,,,,,
cmmoe,3.0,1,neg_nonword,,,,,
21o,3.0,0,neg_nonalpha_abrev,,,,,
allot,3.0,0,neg_word,,,,,
1-mile,3.0,0,neg_word,,,,,
raidr,3.0,1,neg_nonword,,,,,
xxx[1],3.0,0,neg_nonalpha_abrev,,,,,
diamonds,3.0,0,neg_word,,,,,
dies,3.0,0,neg_word,,,,,
chamb,3.0,1,neg_nonword,,,,,
jennings,3.0,1,neg_nonword,,,,,
lakr,3.0,1,neg_nonword,,,,,
v514,3.0,0,neg_nonalpha_abrev,,,,,
1000-to-go,3.0,0,neg_word,,,,,
witham,3.0,1,neg_nonword,,,,,
cobwebs,3.0,0,neg_word,,,,,
southampton,3.0,1,neg_nonword,,,,,
d29,3.0,0,neg_nonalpha_abrev,,,,,
jun/sun/89,3.0,0,neg_nonalpha_abrev,,,,,
testily,3.0,0,neg_word,,,,,
perspectives,3.0,0,neg_word,,,,,
-dzbr,3.0,0,neg_nonalpha_abrev,,,,,
hogbi,3.0,1,neg_nonword,,,,,
governed,3.0,0,neg_word,,,,,
unaltered,3.0,0,neg_word,,,,,
be19,3.0,0,neg_nonalpha_abrev,,,,,
arlig,3.0,1,neg_nonword,,,,,
10-9),3.0,0,neg_nonalpha_abrev,,,,,
apr/sun/94,3.0,0,neg_nonalpha_abrev,,,,,
boyds,3.0,1,neg_nonword,,,,,
2700'),3.0,0,neg_nonalpha_abrev,,,,,
piled,3.0,0,neg_word,,,,,
oym,3.0,1,neg_nonword,,,,,
retires,3.0,0,neg_word,,,,,
postscript,3.0,0,neg_word,,,,,
meteorologix,3.0,1,neg_nonword,,,,,
xg35,3.0,0,neg_nonalpha_abrev,,,,,
diamond-shaped,3.0,0,neg_word,,,,,
volls6,3.0,0,neg_nonalpha_abrev,,,,,
'ta/ra,3.0,0,neg_nonalpha_abrev,,,,,
oct/xx/89,3.0,0,neg_nonalpha_abrev,,,,,
fins,3.0,0,neg_word,,,,,
10-degree,3.0,0,neg_word,,,,,
refamiliarize,3.0,1,neg_nonword,,,,,
tower?',3.0,0,neg_nonalpha_abrev,,,,,
telephonic,3.0,0,neg_word,,,,,
alcat,3.0,1,neg_nonword,,,,,
1r8,3.0,0,neg_nonalpha_abrev,,,,,
recreation,3.0,0,neg_word,,,,,
xe06,3.0,0,neg_nonalpha_abrev,,,,,
xf15,3.0,0,neg_nonalpha_abrev,,,,,
sjc-lax,3.0,0,neg_nonalpha_abrev,,,,,
5150,3.0,0,neg_word,,,,,
j91,3.0,0,neg_nonalpha_abrev,,,,,
walks,3.0,0,neg_word,,,,,
cath9,3.0,0,neg_nonalpha_abrev,,,,,
fsdo's,3.0,0,neg_nonalpha_abrev,,,,,
chanl1,3.0,0,neg_nonalpha_abrev,,,,,
cradl,3.0,1,neg_nonword,,,,,
phl-mht,3.0,0,neg_nonalpha_abrev,,,,,
800#,3.0,0,neg_nonalpha_abrev,,,,,
jammn4,3.0,0,neg_nonalpha_abrev,,,,,
otlie,3.0,1,neg_nonword,,,,,
zabal,3.0,1,neg_nonword,,,,,
/g),3.0,0,neg_nonalpha_abrev,,,,,
mis-programmed,3.0,0,neg_word,,,,,
fessing,3.0,0,neg_word,,,,,
lebrn,3.0,1,neg_nonword,,,,,
torrential,3.0,0,neg_word,,,,,
teamed,3.0,0,neg_word,,,,,
disagreeing,3.0,0,neg_word,,,,,
farfa,3.0,1,neg_nonword,,,,,
livingston,3.0,1,neg_nonword,,,,,
installed!,3.0,0,neg_nonalpha_abrev,,,,,
trickle,3.0,0,neg_word,,,,,
7700-7600,3.0,0,neg_word,,,,,
hisku,3.0,1,neg_nonword,,,,,
illustrating,3.0,0,neg_word,,,,,
xo15,3.0,0,neg_nonalpha_abrev,,,,,
noseover,3.0,1,neg_nonword,,,,,
hybrid,3.0,0,neg_word,,,,,
ember,3.0,0,neg_word,,,,,
midspan,3.0,0,neg_word,,,,,
fainter,3.0,0,neg_word,,,,,
xfeeds,3.0,1,neg_nonword,,,,,
customized,3.0,0,neg_word,,,,,
v-370,3.0,0,neg_word,,,,,
fcdc,3.0,1,neg_nonword,,,,,
agriculture,3.0,0,neg_word,,,,,
ndb-6,3.0,0,neg_nonalpha_abrev,,,,,
134178:,3.0,0,neg_nonalpha_abrev,,,,,
xa11,3.0,0,neg_nonalpha_abrev,,,,,
7g8,3.0,0,neg_nonalpha_abrev,,,,,
communicative,3.0,0,neg_word,,,,,
helen,3.0,1,neg_nonword,,,,,
enhancements,3.0,0,neg_word,,,,,
dirde,3.0,1,neg_nonword,,,,,
strands,3.0,0,neg_word,,,,,
xb03z,3.0,0,neg_nonalpha_abrev,,,,,
purser's,3.0,0,neg_word,,,,,
6c/24c,3.0,0,neg_nonalpha_abrev,,,,,
bunkie,3.0,1,neg_nonword,,,,,
xadc,3.0,1,neg_nonword,,,,,
dispatch/maintenance/ops,3.0,0,neg_nonalpha_abrev,,,,,
gtlke,3.0,1,neg_nonword,,,,,
099,3.0,0,neg_word,,,,,
11:45,3.0,0,neg_nonalpha_abrev,,,,,
abysmal,3.0,0,neg_word,,,,,
liberally,3.0,0,neg_word,,,,,
surprise!),3.0,0,neg_nonalpha_abrev,,,,,
jostling,3.0,0,neg_word,,,,,
zacks,3.0,1,neg_nonword,,,,,
twice!,3.0,0,neg_nonalpha_abrev,,,,,
darted,3.0,0,neg_word,,,,,
daugs,3.0,1,neg_nonword,,,,,
[crj]200,3.0,0,neg_nonalpha_abrev,,,,,
bickering,3.0,0,neg_word,,,,,
criss-crossing,3.0,0,neg_word,,,,,
summing,3.0,0,neg_word,,,,,
elegant,3.0,0,neg_word,,,,,
self-,3.0,0,neg_word,,,,,
27r/l,3.0,0,neg_nonalpha_abrev,,,,,
dike,3.0,0,neg_word,,,,,
cavitated,3.0,1,neg_nonword,,,,,
ammunition,3.0,0,neg_word,,,,,
control!,3.0,0,neg_nonalpha_abrev,,,,,
nelly,3.0,1,neg_nonword,,,,,
clrnc--the,3.0,0,neg_nonalpha_abrev,,,,,
preoccupy,3.0,0,neg_word,,,,,
q99,3.0,0,neg_nonalpha_abrev,,,,,
needle's,3.0,0,neg_word,,,,,
bovingdon,3.0,1,neg_nonword,,,,,
grapple,3.0,0,neg_word,,,,,
squinting,3.0,0,neg_word,,,,,
editor,3.0,0,neg_word,,,,,
worir,3.0,1,neg_nonword,,,,,
lot!,3.0,0,neg_nonalpha_abrev,,,,,
skiff,3.0,0,neg_word,,,,,
elaborated,3.0,0,neg_word,,,,,
sfo-ord,3.0,0,neg_nonalpha_abrev,,,,,
7l/25r,3.0,0,neg_nonalpha_abrev,,,,,
combines,3.0,0,neg_word,,,,,
mcintire,3.0,1,neg_nonword,,,,,
chilling,3.0,0,neg_word,,,,,
scotland,3.0,1,neg_nonword,,,,,
pristine,3.0,0,neg_word,,,,,
referral,3.0,0,neg_word,,,,,
keyhole,3.0,0,neg_word,,,,,
spi's,3.0,0,neg_nonalpha_abrev,,,,,
unmerged,3.0,1,neg_nonword,,,,,
w11,3.0,0,neg_nonalpha_abrev,,,,,
autolands,3.0,1,neg_nonword,,,,,
cramp,3.0,0,neg_word,,,,,
centre,3.0,1,neg_nonword,,,,,
11650,3.0,0,neg_word,,,,,
bolivia,3.0,1,neg_nonword,,,,,
veers,3.0,0,neg_word,,,,,
re-state,3.0,0,neg_word,,,,,
radared,3.0,1,neg_nonword,,,,,
2g,3.0,0,neg_nonalpha_abrev,,,,,
exasperating,3.0,0,neg_word,,,,,
abolished,3.0,0,neg_word,,,,,
numerically,3.0,0,neg_word,,,,,
rokim,3.0,1,neg_nonword,,,,,
lahab,3.0,1,neg_nonword,,,,,
c152's,3.0,0,neg_nonalpha_abrev,,,,,
clred!,3.0,0,neg_nonalpha_abrev,,,,,
kiss,3.0,0,neg_word,,,,,
locus,3.0,0,neg_word,,,,,
sinke,3.0,1,neg_nonword,,,,,
c208b,3.0,0,neg_nonalpha_abrev,,,,,
alt--then,3.0,0,neg_word,,,,,
overbanking,3.0,1,neg_nonword,,,,,
11500!,3.0,0,neg_nonalpha_abrev,,,,,
2500-4000,3.0,0,neg_word,,,,,
cross-referenced,3.0,0,neg_word,,,,,
151r,3.0,0,neg_nonalpha_abrev,,,,,
`airline',3.0,0,neg_nonalpha_abrev,,,,,
course-line,3.0,0,neg_word,,,,,
engle,3.0,1,neg_nonword,,,,,
premeditated,3.0,0,neg_word,,,,,
festival,3.0,0,neg_word,,,,,
fixs,3.0,1,neg_nonword,,,,,
latex,3.0,0,neg_word,,,,,
1/sun/90,3.0,0,neg_nonalpha_abrev,,,,,
statistically,3.0,0,neg_word,,,,,
provisional,3.0,0,neg_word,,,,,
strato,3.0,1,neg_nonword,,,,,
prerequisite,3.0,0,neg_word,,,,,
ignored!,3.0,0,neg_nonalpha_abrev,,,,,
congesting,3.0,0,neg_word,,,,,
yyk,3.0,1,neg_nonword,,,,,
ke35,3.0,0,neg_nonalpha_abrev,,,,,
peering,3.0,0,neg_word,,,,,
5?,3.0,0,neg_nonalpha_abrev,,,,,
7/sun/90,3.0,0,neg_nonalpha_abrev,,,,,
loc-s,3.0,0,neg_nonalpha_abrev,,,,,
obscurely,3.0,0,neg_word,,,,,
urosh,3.0,1,neg_nonword,,,,,
781,3.0,0,neg_word,,,,,
mina,3.0,1,neg_nonword,,,,,
sandhill,3.0,0,neg_word,,,,,
sjc8,3.0,0,neg_nonalpha_abrev,,,,,
wingline,3.0,1,neg_nonword,,,,,
tilly,3.0,1,neg_nonword,,,,,
invertors,3.0,1,neg_nonword,,,,,
kenln5,3.0,0,neg_nonalpha_abrev,,,,,
magnetized,3.0,0,neg_word,,,,,
brasilia's,3.0,0,neg_nonalpha_abrev,,,,,
midair!,3.0,0,neg_nonalpha_abrev,,,,,
over-ride,3.0,0,neg_word,,,,,
gunk,3.0,0,neg_word,,,,,
hzy,3.0,1,neg_nonword,,,,,
pm48,3.0,0,neg_nonalpha_abrev,,,,,
toss,3.0,0,neg_word,,,,,
thoughtfully,3.0,0,neg_word,,,,,
v199,3.0,0,neg_nonalpha_abrev,,,,,
pcw,3.0,1,neg_nonword,,,,,
jun/tue/94,3.0,0,neg_nonalpha_abrev,,,,,
1300rpm,3.0,0,neg_nonalpha_abrev,,,,,
v-25,3.0,0,neg_word,,,,,
28r&l,3.0,0,neg_nonalpha_abrev,,,,,
defiance,3.0,0,neg_word,,,,,
kukaf,3.0,1,neg_nonword,,,,,
wholeheartedly,3.0,0,neg_word,,,,,
nual6,3.0,0,neg_nonalpha_abrev,,,,,
pax!,3.0,0,neg_nonalpha_abrev,,,,,
8m,3.0,0,neg_nonalpha_abrev,,,,,
specialized,3.0,0,neg_word,,,,,
r4101,3.0,0,neg_nonalpha_abrev,,,,,
vacationing,3.0,0,neg_word,,,,,
william,3.0,1,neg_nonword,,,,,
exemptions,3.0,0,neg_word,,,,,
-),3.0,0,neg_nonalpha_abrev,,,,,
6l/24r,3.0,0,neg_nonalpha_abrev,,,,,
u2,3.0,0,neg_nonalpha_abrev,,,,,
customarily,3.0,0,neg_word,,,,,
c172/182,3.0,0,neg_nonalpha_abrev,,,,,
10/90),3.0,0,neg_nonalpha_abrev,,,,,
hurbe,3.0,1,neg_nonword,,,,,
fol,3.0,0,neg_word,,,,,
vacations,3.0,0,neg_word,,,,,
loc-dme,3.0,0,neg_nonalpha_abrev,,,,,
berlo,3.0,1,neg_nonword,,,,,
irr,3.0,1,neg_nonword,,,,,
at-6,3.0,0,neg_word,,,,,
dsnd?',3.0,0,neg_nonalpha_abrev,,,,,
avondale,3.0,1,neg_nonword,,,,,
mutiny,3.0,0,neg_word,,,,,
erode,3.0,0,neg_word,,,,,
feb/xx/94,3.0,0,neg_nonalpha_abrev,,,,,
totality,3.0,0,neg_word,,,,,
982,3.0,0,neg_word,,,,,
bedds,3.0,1,neg_nonword,,,,,
happening!,3.0,0,neg_nonalpha_abrev,,,,,
yaws,3.0,0,neg_word,,,,,
versa!,3.0,0,neg_nonalpha_abrev,,,,,
unfastened,3.0,0,neg_word,,,,,
artery,3.0,0,neg_word,,,,,
layne,3.0,1,neg_nonword,,,,,
tolly,3.0,1,neg_nonword,,,,,
lookup,3.0,0,neg_word,,,,,
320000,3.0,0,neg_word,,,,,
xxk,3.0,1,neg_nonword,,,,,
finishes,3.0,0,neg_word,,,,,
bayim,3.0,1,neg_nonword,,,,,
sages,3.0,0,neg_word,,,,,
v292,3.0,0,neg_nonalpha_abrev,,,,,
mistakes!,3.0,0,neg_nonalpha_abrev,,,,,
swakk,3.0,1,neg_nonword,,,,,
smo's,3.0,0,neg_nonalpha_abrev,,,,,
/fo,3.0,0,neg_nonalpha_abrev,,,,,
dipsy,3.0,1,neg_nonword,,,,,
125/sfc,3.0,0,neg_nonalpha_abrev,,,,,
dogfight,3.0,0,neg_word,,,,,
patss2,3.0,0,neg_nonalpha_abrev,,,,,
2515,3.0,0,neg_word,,,,,
vfr'),3.0,0,neg_nonalpha_abrev,,,,,
planform,3.0,1,neg_nonword,,,,,
190-210,3.0,0,neg_word,,,,,
1o,3.0,0,neg_nonalpha_abrev,,,,,
fo29l,3.0,0,neg_nonalpha_abrev,,,,,
dedhd,3.0,1,neg_nonword,,,,,
ltowne,3.0,1,neg_nonword,,,,,
rtings,3.0,1,neg_nonword,,,,,
3h,3.0,0,neg_nonalpha_abrev,,,,,
chennault,3.0,1,neg_nonword,,,,,
greer's,3.0,0,neg_nonalpha_abrev,,,,,
3r7,3.0,0,neg_nonalpha_abrev,,,,,
congregate,3.0,0,neg_word,,,,,
aug/sat/03,3.0,0,neg_nonalpha_abrev,,,,,
mundane,3.0,0,neg_word,,,,,
sit!,3.0,0,neg_nonalpha_abrev,,,,,
non-ice,3.0,0,neg_word,,,,,
portraying,3.0,0,neg_word,,,,,
loaf,3.0,0,neg_word,,,,,
4-5',3.0,0,neg_nonalpha_abrev,,,,,
bloomed,3.0,0,neg_word,,,,,
binns,3.0,1,neg_nonword,,,,,
shivering,3.0,0,neg_word,,,,,
dispatches,3.0,0,neg_word,,,,,
d24,3.0,0,neg_nonalpha_abrev,,,,,
calvert,3.0,1,neg_nonword,,,,,
gresham,3.0,1,neg_nonword,,,,,
band-aid,3.0,0,neg_word,,,,,
'vor/ils',3.0,0,neg_nonalpha_abrev,,,,,
rogering,3.0,0,neg_word,,,,,
spades,3.0,0,neg_word,,,,,
imell,3.0,1,neg_nonword,,,,,
ctl!!,3.0,0,neg_nonalpha_abrev,,,,,
dec/xx/93,3.0,0,neg_nonalpha_abrev,,,,,
i39,3.0,0,neg_nonalpha_abrev,,,,,
imbalanced,3.0,0,neg_word,,,,,
disinterested,3.0,0,neg_word,,,,,
abef,3.0,1,neg_nonword,,,,,
c414a,3.0,0,neg_nonalpha_abrev,,,,,
0500,3.0,0,neg_word,,,,,
multicom,3.0,1,neg_nonword,,,,,
flakes,3.0,0,neg_word,,,,,
hampering,3.0,0,neg_word,,,,,
confounding,3.0,0,neg_word,,,,,
psychologically,3.0,0,neg_word,,,,,
-80,3.0,0,neg_word,,,,,
non-turbojet,3.0,0,neg_word,,,,,
amoga,3.0,1,neg_nonword,,,,,
scoring,3.0,0,neg_word,,,,,
deg/30,3.0,0,neg_nonalpha_abrev,,,,,
[said],3.0,0,neg_nonalpha_abrev,,,,,
ids-4's,3.0,0,neg_nonalpha_abrev,,,,,
135000,3.0,0,neg_word,,,,,
not-flying,3.0,0,neg_word,,,,,
re-xmission,3.0,0,neg_nonalpha_abrev,,,,,
whybe,3.0,1,neg_nonword,,,,,
intoxication,3.0,0,neg_word,,,,,
2sm,3.0,0,neg_nonalpha_abrev,,,,,
consolidating,3.0,0,neg_word,,,,,
vegetation,3.0,0,neg_word,,,,,
envelopes,3.0,0,neg_word,,,,,
precooler,3.0,1,neg_nonword,,,,,
punctual,3.0,0,neg_word,,,,,
overfilled,3.0,0,neg_word,,,,,
4/4,3.0,0,neg_nonalpha_abrev,,,,,
pendleton's,3.0,0,neg_nonalpha_abrev,,,,,
filpz,3.0,1,neg_nonword,,,,,
kites,3.0,0,neg_word,,,,,
oak5,3.0,0,neg_nonalpha_abrev,,,,,
cenrep,3.0,1,neg_nonword,,,,,
1-6,3.0,0,neg_word,,,,,
unhappiness,3.0,0,neg_word,,,,,
xs,3.0,1,neg_nonword,,,,,
restabilized,3.0,1,neg_nonword,,,,,
brks,3.0,1,neg_nonword,,,,,
hollowed,3.0,0,neg_word,,,,,
cueing,3.0,1,neg_nonword,,,,,
crosstie,3.0,1,neg_nonword,,,,,
urbana,3.0,1,neg_nonword,,,,,
migrating,3.0,0,neg_word,,,,,
nw-erly,3.0,0,neg_nonalpha_abrev,,,,,
30-1c,3.0,0,neg_nonalpha_abrev,,,,,
angey,3.0,1,neg_nonword,,,,,
[route],3.0,0,neg_nonalpha_abrev,,,,,
rerun,3.0,0,neg_word,,,,,
salvaging,3.0,0,neg_word,,,,,
bonnr,3.0,1,neg_nonword,,,,,
chipp,3.0,1,neg_nonword,,,,,
tiggr,3.0,1,neg_nonword,,,,,
prm's,3.0,0,neg_nonalpha_abrev,,,,,
hospitable,3.0,0,neg_word,,,,,
[safety],3.0,0,neg_nonalpha_abrev,,,,,
303a,3.0,0,neg_nonalpha_abrev,,,,,
circulated,3.0,0,neg_word,,,,,
olm6,3.0,0,neg_nonalpha_abrev,,,,,
guitr,3.0,1,neg_nonword,,,,,
chkup,3.0,1,neg_nonword,,,,,
superimpose,3.0,0,neg_word,,,,,
upstate,3.0,0,neg_word,,,,,
sublimation,3.0,0,neg_word,,,,,
6000'!,3.0,0,neg_nonalpha_abrev,,,,,
arctic,3.0,0,neg_word,,,,,
varre,3.0,1,neg_nonword,,,,,
hobart,3.0,1,neg_nonword,,,,,
hems,3.0,0,neg_word,,,,,
factories,3.0,0,neg_word,,,,,
inspector's,3.0,0,neg_word,,,,,
close!!!,3.0,0,neg_nonalpha_abrev,,,,,
jonze,3.0,1,neg_nonword,,,,,
talkative,3.0,0,neg_word,,,,,
abrogated,3.0,0,neg_word,,,,,
7/90,3.0,0,neg_nonalpha_abrev,,,,,
1/32,3.0,0,neg_nonalpha_abrev,,,,,
slc5,3.0,0,neg_nonalpha_abrev,,,,,
#?,3.0,0,neg_nonalpha_abrev,,,,,
questionably,3.0,0,neg_word,,,,,
poke,3.0,0,neg_word,,,,,
mapvv,3.0,1,neg_nonword,,,,,
nit-,3.0,0,neg_word,,,,,
1320,3.0,0,neg_word,,,,,
single-bleed,3.0,0,neg_word,,,,,
over-run,3.0,0,neg_word,,,,,
forgetful,3.0,0,neg_word,,,,,
shorthanded,3.0,0,neg_word,,,,,
jawbn2,3.0,0,neg_nonalpha_abrev,,,,,
breadth,3.0,0,neg_word,,,,,
hodgepodge,3.0,0,neg_word,,,,,
orchestrated,3.0,0,neg_word,,,,,
ocracoke,3.0,1,neg_nonword,,,,,
on-screen,3.0,0,neg_word,,,,,
hagg,3.0,1,neg_nonword,,,,,
nichols,3.0,1,neg_nonword,,,,,
re-ident,3.0,0,neg_nonalpha_abrev,,,,,
xg15,3.0,0,neg_nonalpha_abrev,,,,,
v-2,3.0,0,neg_word,,,,,
creve,3.0,1,neg_nonword,,,,,
'me:,3.0,0,neg_nonalpha_abrev,,,,,
jun/xa/98,3.0,0,neg_nonalpha_abrev,,,,,
aults,3.0,1,neg_nonword,,,,,
calibrations,3.0,0,neg_word,,,,,
tankered,3.0,1,neg_nonword,,,,,
hi-flow,3.0,0,neg_word,,,,,
r2916,3.0,0,neg_nonalpha_abrev,,,,,
recomposed,3.0,0,neg_word,,,,,
hayou,3.0,1,neg_nonword,,,,,
marjo,3.0,1,neg_nonword,,,,,
loc!,3.0,0,neg_nonalpha_abrev,,,,,
5/243,3.0,0,neg_nonalpha_abrev,,,,,
aug/xx/92,3.0,0,neg_nonalpha_abrev,,,,,
voids,3.0,0,neg_word,,,,,
36000,3.0,0,neg_word,,,,,
fillers,3.0,0,neg_word,,,,,
short-lived,3.0,0,neg_word,,,,,
saab's,3.0,0,neg_nonalpha_abrev,,,,,
cumulu,3.0,1,neg_nonword,,,,,
redone,3.0,0,neg_word,,,,,
plts!,3.0,0,neg_nonalpha_abrev,,,,,
drilling,3.0,0,neg_word,,,,,
fleeting,3.0,0,neg_word,,,,,
inefficiency,3.0,0,neg_word,,,,,
moduc,3.0,1,neg_nonword,,,,,
weren't),3.0,0,neg_nonalpha_abrev,,,,,
disheartening,3.0,0,neg_word,,,,,
crimped,3.0,0,neg_word,,,,,
rent-a-car,3.0,0,neg_word,,,,,
banter,3.0,0,neg_word,,,,,
110-120,3.0,0,neg_word,,,,,
kias!,3.0,0,neg_nonalpha_abrev,,,,,
inspects,3.0,0,neg_word,,,,,
clutters,3.0,0,neg_word,,,,,
navlo,3.0,1,neg_nonword,,,,,
1-3-thousand,3.0,0,neg_word,,,,,
mates,3.0,0,neg_word,,,,,
smartt,3.0,1,neg_nonword,,,,,
ledge,3.0,0,neg_word,,,,,
par's,3.0,0,neg_word,,,,,
barron,3.0,1,neg_nonword,,,,,
idz,3.0,1,neg_nonword,,,,,
1400-1500,3.0,0,neg_word,,,,,
deautomated,3.0,1,neg_nonword,,,,,
auxs,3.0,1,neg_nonword,,,,,
discing,3.0,0,neg_word,,,,,
24-hr,3.0,0,neg_word,,,,,
disperse,3.0,0,neg_word,,,,,
scope's,3.0,0,neg_word,,,,,
as65,3.0,0,neg_nonalpha_abrev,,,,,
incentive,3.0,0,neg_word,,,,,
shimmying,3.0,0,neg_word,,,,,
reasons!,3.0,0,neg_nonalpha_abrev,,,,,
diluted,3.0,0,neg_word,,,,,
clariton,3.0,1,neg_nonword,,,,,
recoupled,3.0,1,neg_nonword,,,,,
saddl,3.0,1,neg_nonword,,,,,
xa:42,3.0,0,neg_nonalpha_abrev,,,,,
nesle,3.0,1,neg_nonword,,,,,
bridl,3.0,1,neg_nonword,,,,,
birthday,3.0,0,neg_word,,,,,
doom,3.0,0,neg_word,,,,,
kx-155,3.0,0,neg_nonalpha_abrev,,,,,
nov/xa/00,3.0,0,neg_nonalpha_abrev,,,,,
canoga8,3.0,0,neg_nonalpha_abrev,,,,,
2996,3.0,0,neg_word,,,,,
barlo,3.0,1,neg_nonword,,,,,
accredited,3.0,0,neg_word,,,,,
reacquainted,3.0,0,neg_word,,,,,
para-gliding,3.0,0,neg_word,,,,,
boi2,3.0,0,neg_nonalpha_abrev,,,,,
checklist's,3.0,0,neg_nonalpha_abrev,,,,,
reclamation,3.0,0,neg_word,,,,,
bobkt2,3.0,0,neg_nonalpha_abrev,,,,,
pattern!,3.0,0,neg_nonalpha_abrev,,,,,
2500-,3.0,0,neg_word,,,,,
fido,3.0,1,neg_nonword,,,,,
