,airport_code,year,month,ntsb_incidents,ntsb_accidents,faa_incidents,faa_ntsb_overlap,NTSB_FAA_incidents_total,NTSB_FAA_incidents_total_nodups,ATADS_Tracon_Tower,Airport Operations,Class,DDSO Service Area,Date,Facility,IFR Itinerant	Air Carrier,IFR Itinerant	Air Taxi,IFR Itinerant	General Aviation,IFR Itinerant	Military,IFR Itinerant	Total,IFR Overflight	Air Carrier,IFR Overflight	Air Taxi,IFR Overflight	General Aviation,IFR Overflight	Military,IFR Overflight	Total,Local	Civil,Local	Military,Local	Total,Region,State,Total Operations,Tower Operations,VFR Itinerant	Air Carrier,VFR Itinerant	Air Taxi,VFR Itinerant	General Aviation,VFR Itinerant	Military,VFR Itinerant	Total,VFR Overflight	Air Carrier,VFR Overflight	Air Taxi,VFR Overflight	General Aviation,VFR Overflight	Military,VFR Overflight	Total
1447,DFW,2010,10,0.0,0.0,1.0,0,1.0,1.0,Tower,55469.0,Towers with Radar,CE,10/2010,DFW ,39853.0,15035.0,366.0,5.0,55259.0,97.0,45.0,53.0,0.0,195.0,0.0,0.0,0.0,ASW,TX,,56000.0,19.0,67.0,118.0,6.0,210.0,0.0,70.0,252.0,14.0,336.0
1448,DFW,2011,1,0.0,0.0,1.0,0,1.0,1.0,Tower,54029.0,Towers with Radar,CE,01/2011,DFW ,39285.0,14247.0,290.0,4.0,53826.0,81.0,31.0,18.0,0.0,130.0,0.0,0.0,0.0,ASW,TX,,54487.0,3.0,52.0,137.0,11.0,203.0,0.0,78.0,240.0,10.0,328.0
1449,DFW,2011,2,1.0,0.0,2.0,1,3.0,2.0,Tower,46904.0,Towers with Radar,CE,02/2011,DFW ,34124.0,12080.0,531.0,15.0,46750.0,71.0,36.0,55.0,4.0,166.0,0.0,0.0,0.0,ASW,TX,,47395.0,2.0,41.0,101.0,10.0,154.0,0.0,71.0,244.0,10.0,325.0
1450,DFW,2011,6,0.0,0.0,1.0,0,1.0,1.0,Tower,55728.0,Towers with Radar,CE,06/2011,DFW ,40436.0,14721.0,334.0,3.0,55494.0,127.0,40.0,83.0,2.0,252.0,0.0,0.0,0.0,ASW,TX,,56385.0,0.0,55.0,168.0,11.0,234.0,0.0,98.0,295.0,12.0,405.0
1451,DFW,2011,9,0.0,0.0,1.0,0,1.0,1.0,Tower,53725.0,Towers with Radar,CE,09/2011,DFW ,38950.0,14231.0,347.0,9.0,53537.0,62.0,23.0,48.0,2.0,135.0,0.0,0.0,0.0,ASW,TX,,54195.0,1.0,85.0,94.0,8.0,188.0,0.0,85.0,242.0,8.0,335.0
1452,DFW,2012,8,0.0,0.0,1.0,0,1.0,1.0,Tower,57029.0,Towers with Radar,CE,08/2012,DFW ,38196.0,18310.0,314.0,20.0,56840.0,143.0,47.0,61.0,1.0,252.0,0.0,0.0,0.0,ASW,TX,,57741.0,1.0,71.0,116.0,1.0,189.0,0.0,143.0,309.0,8.0,460.0
1453,DFW,2013,4,0.0,0.0,1.0,0,1.0,1.0,Tower,56458.0,Towers with Radar,CE,04/2013,DFW ,36876.0,18930.0,523.0,5.0,56334.0,145.0,47.0,76.0,3.0,271.0,0.0,0.0,0.0,ASW,TX,,57051.0,0.0,51.0,71.0,2.0,124.0,0.0,117.0,194.0,11.0,322.0
1454,DFW,2013,5,0.0,1.0,0.0,0,1.0,1.0,Tower,58441.0,Towers with Radar,CE,05/2013,DFW ,38551.0,19293.0,390.0,10.0,58244.0,196.0,75.0,96.0,7.0,374.0,0.0,0.0,0.0,ASW,TX,,59156.0,1.0,49.0,141.0,6.0,197.0,0.0,104.0,218.0,19.0,341.0
1455,DFW,2013,10,1.0,0.0,0.0,0,1.0,1.0,Tower,58543.0,Towers with Radar,CE,10/2013,DFW ,38847.0,18899.0,578.0,0.0,58324.0,151.0,62.0,82.0,3.0,298.0,0.0,0.0,0.0,ASW,TX,,59128.0,3.0,72.0,141.0,3.0,219.0,0.0,97.0,188.0,2.0,287.0
1456,DFW,2014,3,0.0,0.0,1.0,0,1.0,1.0,Tower,57417.0,Towers with Radar,CE,03/2014,DFW ,38926.0,17742.0,554.0,2.0,57224.0,145.0,55.0,50.0,2.0,252.0,0.0,0.0,0.0,ASW,TX,,58016.0,1.0,58.0,130.0,4.0,193.0,0.0,119.0,224.0,4.0,347.0
1457,DFW,2015,3,0.0,0.0,1.0,0,1.0,1.0,Tower,57220.0,Towers with Radar,CE,03/2015,DFW ,41679.0,14926.0,513.0,8.0,57126.0,158.0,42.0,45.0,2.0,247.0,0.0,0.0,0.0,ASW,TX,,57705.0,2.0,38.0,45.0,9.0,94.0,0.0,75.0,158.0,5.0,238.0
1458,DFW,2015,8,0.0,0.0,1.0,0,1.0,1.0,Tower,60199.0,Towers with Radar,CE,08/2015,DFW ,45424.0,14185.0,454.0,2.0,60065.0,406.0,57.0,118.0,3.0,584.0,0.0,0.0,0.0,ASW,TX,,61195.0,1.0,54.0,73.0,6.0,134.0,0.0,127.0,279.0,6.0,412.0
1459,DFW,2015,10,0.0,1.0,0.0,0,1.0,1.0,Tower,57000.0,Towers with Radar,CE,10/2015,DFW ,43145.0,13100.0,556.0,6.0,56807.0,146.0,44.0,74.0,4.0,268.0,0.0,0.0,0.0,ASW,TX,,57638.0,1.0,62.0,120.0,10.0,193.0,0.0,117.0,244.0,9.0,370.0
1460,DFW,2016,4,2.0,0.0,0.0,0,2.0,2.0,Tower,54881.0,Towers with Radar,CE,04/2016,DFW ,42509.0,11731.0,476.0,0.0,54716.0,239.0,50.0,75.0,7.0,371.0,0.0,0.0,0.0,ASW,TX,,55593.0,2.0,50.0,93.0,20.0,165.0,0.0,119.0,216.0,6.0,341.0
1461,DFW,2016,8,0.0,0.0,1.0,0,1.0,1.0,Tower,58246.0,Towers with Radar,CE,08/2016,DFW ,45503.0,12086.0,498.0,4.0,58091.0,318.0,53.0,84.0,8.0,463.0,0.0,0.0,0.0,ASW,TX,,58996.0,1.0,52.0,96.0,6.0,155.0,0.0,116.0,168.0,3.0,287.0
1462,DFW,2016,9,0.0,0.0,1.0,0,1.0,1.0,Tower,54497.0,Towers with Radar,CE,09/2016,DFW ,43508.0,10377.0,452.0,7.0,54344.0,234.0,53.0,74.0,,364.0,0.0,0.0,0.0,ASW,TX,,55222.0,,67.0,74.0,10.0,153.0,,119.0,235.0,7.0,361.0
1463,DFW,2018,8,0.0,1.0,0.0,0,1.0,1.0,Tower,60079.0,Towers with Radar,CE,08/2018,DFW ,52703.0,6801.0,423.0,7.0,59934.0,232.0,55.0,68.0,,356.0,0.0,0.0,0.0,ASW,TX,,60765.0,,35.0,100.0,7.0,145.0,,135.0,188.0,7.0,330.0
1464,DFW,2018,9,0.0,1.0,0.0,0,1.0,1.0,Tower,53472.0,Towers with Radar,CE,09/2018,DFW ,47016.0,5933.0,438.0,6.0,53393.0,210.0,76.0,78.0,,368.0,0.0,0.0,0.0,ASW,TX,,54055.0,,19.0,56.0,4.0,79.0,,80.0,124.0,11.0,215.0
1465,DFW,2019,7,0.0,0.0,1.0,0,1.0,1.0,Tower,65035.0,Towers with Radar,CE,07/2019,DFW ,56544.0,8019.0,335.0,3.0,64901.0,162.0,45.0,58.0,0.0,265.0,0.0,0.0,0.0,ASW,TX,,65621.0,0.0,51.0,78.0,5.0,134.0,0.0,123.0,187.0,11.0,321.0
1466,DTW,1988,1,0.0,0.0,1.0,0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467,DTW,1988,2,0.0,0.0,2.0,0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1468,DTW,1988,3,1.0,0.0,3.0,1,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1469,DTW,1988,5,0.0,0.0,3.0,0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1470,DTW,1988,6,0.0,0.0,1.0,0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1471,DTW,1988,7,0.0,0.0,2.0,0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1472,DTW,1988,8,0.0,0.0,1.0,0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1473,DTW,1988,10,0.0,0.0,2.0,0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1474,DTW,1988,11,0.0,0.0,2.0,0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475,DTW,1988,12,0.0,0.0,2.0,0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1476,DTW,1989,2,0.0,0.0,1.0,0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1477,DTW,1989,3,0.0,0.0,1.0,0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1478,DTW,1989,4,0.0,0.0,1.0,0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1479,DTW,1989,9,0.0,0.0,2.0,0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1480,DTW,1989,10,0.0,0.0,1.0,0,1.0,1.0,Tower,34204.0,Combined TRACON & Tower with Radar,CE,10/1989,DTW ,23528.0,4175.0,4149.0,5.0,31857.0,0.0,0.0,0.0,0.0,0.0,814.0,1.0,815.0,AGL,MI,,34204.0,730.0,404.0,389.0,9.0,1532.0,0.0,0.0,0.0,0.0,0.0
1481,DTW,1989,12,0.0,0.0,2.0,0,2.0,2.0,Tower,31227.0,Combined TRACON & Tower with Radar,CE,12/1989,DTW ,22521.0,3734.0,2733.0,5.0,28993.0,0.0,0.0,0.0,0.0,0.0,516.0,1.0,517.0,AGL,MI,,31227.0,954.0,365.0,386.0,12.0,1717.0,0.0,0.0,0.0,0.0,0.0
1482,DTW,1990,1,0.0,0.0,1.0,0,1.0,1.0,Tower,32465.0,Combined TRACON & Tower with Radar,CE,01/1990,DTW ,23122.0,4068.0,3841.0,0.0,31031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGL,MI,,32465.0,667.0,350.0,402.0,15.0,1434.0,0.0,0.0,0.0,0.0,0.0
1483,DTW,1990,4,0.0,0.0,3.0,0,3.0,3.0,Tower,32548.0,Combined TRACON & Tower with Radar,CE,04/1990,DTW ,22733.0,4218.0,3986.0,0.0,30937.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGL,MI,,32548.0,751.0,365.0,477.0,18.0,1611.0,0.0,0.0,0.0,0.0,0.0
1484,DTW,1990,5,0.0,0.0,2.0,0,2.0,2.0,Tower,34186.0,Combined TRACON & Tower with Radar,CE,05/1990,DTW ,23255.0,4429.0,4684.0,0.0,32368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGL,MI,,34186.0,849.0,379.0,572.0,18.0,1818.0,0.0,0.0,0.0,0.0,0.0
1485,DTW,1990,8,0.0,0.0,2.0,0,2.0,2.0,Tower,34419.0,Combined TRACON & Tower with Radar,CE,08/1990,DTW ,23771.0,5600.0,5011.0,1.0,34383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGL,MI,,34419.0,1.0,1.0,7.0,27.0,36.0,0.0,0.0,0.0,0.0,0.0
1486,DTW,1990,9,0.0,1.0,2.0,0,3.0,3.0,Tower,30862.0,Combined TRACON & Tower with Radar,CE,09/1990,DTW ,21318.0,4138.0,3640.0,0.0,29096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGL,MI,,30862.0,828.0,400.0,516.0,22.0,1766.0,0.0,0.0,0.0,0.0,0.0
1487,DTW,1990,10,0.0,0.0,2.0,0,2.0,2.0,Tower,33389.0,Combined TRACON & Tower with Radar,CE,10/1990,DTW ,23661.0,5042.0,4662.0,0.0,33365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGL,MI,,33389.0,0.0,0.0,10.0,14.0,24.0,0.0,0.0,0.0,0.0,0.0
1488,DTW,1990,12,1.0,2.0,1.0,1,4.0,3.0,Tower,29963.0,Combined TRACON & Tower with Radar,CE,12/1990,DTW ,21061.0,4218.0,2501.0,0.0,27780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGL,MI,,29963.0,1063.0,367.0,739.0,14.0,2183.0,0.0,0.0,0.0,0.0,0.0
1489,DTW,1991,6,0.0,0.0,1.0,0,1.0,1.0,Tower,33803.0,Combined TRACON & Tower with Radar,CE,06/1991,DTW ,21850.0,5652.0,4191.0,7.0,31700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGL,MI,,33803.0,999.0,500.0,583.0,21.0,2103.0,0.0,0.0,0.0,0.0,0.0
1490,DTW,1991,8,0.0,0.0,1.0,0,1.0,1.0,Tower,36768.0,Combined TRACON & Tower with Radar,CE,08/1991,DTW ,23055.0,6747.0,4729.0,130.0,34661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGL,MI,,36768.0,949.0,545.0,575.0,38.0,2107.0,0.0,0.0,0.0,0.0,0.0
1491,DTW,1991,9,1.0,0.0,1.0,1,2.0,1.0,Tower,34317.0,Combined TRACON & Tower with Radar,CE,09/1991,DTW ,21491.0,6216.0,4616.0,151.0,32474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGL,MI,,34317.0,826.0,464.0,514.0,39.0,1843.0,0.0,0.0,0.0,0.0,0.0
1492,DTW,1991,12,0.0,0.0,2.0,0,2.0,2.0,Tower,32261.0,Combined TRACON & Tower with Radar,CE,12/1991,DTW ,21300.0,6040.0,2889.0,123.0,30352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGL,MI,,32261.0,905.0,354.0,614.0,36.0,1909.0,0.0,0.0,0.0,0.0,0.0
1493,DTW,1992,1,0.0,0.0,1.0,0,1.0,1.0,Tower,32133.0,Combined TRACON & Tower with Radar,CE,01/1992,DTW ,21409.0,6087.0,2804.0,114.0,30414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGL,MI,,32133.0,777.0,426.0,479.0,37.0,1719.0,0.0,0.0,0.0,0.0,0.0
1494,DTW,1992,2,0.0,0.0,3.0,0,3.0,3.0,Tower,31671.0,Combined TRACON & Tower with Radar,CE,02/1992,DTW ,20306.0,5598.0,3740.0,139.0,29783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGL,MI,,31671.0,851.0,575.0,423.0,39.0,1888.0,0.0,0.0,0.0,0.0,0.0
1495,DTW,1992,3,0.0,0.0,4.0,0,4.0,4.0,Tower,33330.0,Combined TRACON & Tower with Radar,CE,03/1992,DTW ,22213.0,6095.0,3377.0,122.0,31807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGL,MI,,33330.0,783.0,453.0,246.0,41.0,1523.0,0.0,0.0,0.0,0.0,0.0
1496,DTW,1992,8,0.0,0.0,1.0,0,1.0,1.0,Tower,39545.0,Combined TRACON & Tower with Radar,CE,08/1992,DTW ,24488.0,7711.0,5057.0,226.0,37482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGL,MI,,39545.0,864.0,559.0,580.0,60.0,2063.0,0.0,0.0,0.0,0.0,0.0
1497,DTW,1992,9,0.0,0.0,1.0,0,1.0,1.0,Tower,38338.0,Combined TRACON & Tower with Radar,CE,09/1992,DTW ,23759.0,7417.0,5183.0,153.0,36512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGL,MI,,38338.0,789.0,510.0,487.0,40.0,1826.0,0.0,0.0,0.0,0.0,0.0
1498,DTW,1992,11,0.0,0.0,4.0,0,4.0,4.0,Tower,36200.0,Combined TRACON & Tower with Radar,CE,11/1992,DTW ,23114.0,6784.0,2998.0,16.0,32912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGL,MI,,36200.0,1100.0,839.0,1252.0,97.0,3288.0,0.0,0.0,0.0,0.0,0.0
1499,DTW,1993,1,1.0,0.0,3.0,1,4.0,3.0,Tower,36389.0,Combined TRACON & Tower with Radar,CE,01/1993,DTW ,23900.0,7002.0,2542.0,8.0,33452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGL,MI,,36389.0,855.0,984.0,1005.0,93.0,2937.0,0.0,0.0,0.0,0.0,0.0
1500,DTW,1993,3,0.0,0.0,2.0,0,2.0,2.0,Tower,37549.0,Combined TRACON & Tower with Radar,CE,03/1993,DTW ,23359.0,7339.0,3681.0,46.0,34425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGL,MI,,37549.0,1109.0,936.0,981.0,98.0,3124.0,0.0,0.0,0.0,0.0,0.0
1501,DTW,1993,4,0.0,0.0,2.0,0,2.0,2.0,Tower,38418.0,Combined TRACON & Tower with Radar,CE,04/1993,DTW ,24072.0,7264.0,3898.0,50.0,35284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGL,MI,,38418.0,837.0,902.0,1290.0,105.0,3134.0,0.0,0.0,0.0,0.0,0.0
1502,DTW,1993,6,0.0,0.0,1.0,0,1.0,1.0,Tower,39858.0,Combined TRACON & Tower with Radar,CE,06/1993,DTW ,24103.0,7476.0,5145.0,98.0,36822.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGL,MI,,39858.0,835.0,807.0,1286.0,108.0,3036.0,0.0,0.0,0.0,0.0,0.0
1503,DTW,1993,7,0.0,0.0,1.0,0,1.0,1.0,Tower,40473.0,Combined TRACON & Tower with Radar,CE,07/1993,DTW ,24774.0,7426.0,4903.0,180.0,37283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGL,MI,,40473.0,925.0,952.0,1195.0,118.0,3190.0,0.0,0.0,0.0,0.0,0.0
1504,DTW,1993,8,0.0,0.0,1.0,0,1.0,1.0,Tower,40771.0,Combined TRACON & Tower with Radar,CE,08/1993,DTW ,24912.0,7972.0,5008.0,94.0,37986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGL,MI,,40771.0,810.0,776.0,1088.0,111.0,2785.0,0.0,0.0,0.0,0.0,0.0
1505,DTW,1993,10,0.0,0.0,1.0,0,1.0,1.0,Tower,40367.0,Combined TRACON & Tower with Radar,CE,10/1993,DTW ,25438.0,7636.0,5352.0,117.0,38543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGL,MI,,40367.0,781.0,421.0,582.0,40.0,1824.0,0.0,0.0,0.0,0.0,0.0
1506,DTW,1993,11,0.0,0.0,1.0,0,1.0,1.0,Tower,37689.0,Combined TRACON & Tower with Radar,CE,11/1993,DTW ,24323.0,7108.0,4384.0,119.0,35934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGL,MI,,37689.0,816.0,331.0,575.0,33.0,1755.0,0.0,0.0,0.0,0.0,0.0
1507,DTW,1994,1,0.0,0.0,1.0,0,1.0,1.0,Tower,36164.0,Combined TRACON & Tower with Radar,CE,01/1994,DTW ,24022.0,6743.0,3592.0,87.0,34444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGL,MI,,36164.0,784.0,413.0,485.0,38.0,1720.0,0.0,0.0,0.0,0.0,0.0
1508,DTW,1994,2,0.0,0.0,1.0,0,1.0,1.0,Tower,35417.0,Combined TRACON & Tower with Radar,CE,02/1994,DTW ,22514.0,6737.0,4521.0,124.0,33896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGL,MI,,35417.0,672.0,376.0,436.0,37.0,1521.0,0.0,0.0,0.0,0.0,0.0
1509,DTW,1994,3,0.0,1.0,0.0,0,1.0,1.0,Tower,41380.0,Combined TRACON & Tower with Radar,CE,03/1994,DTW ,26423.0,8099.0,5041.0,167.0,39730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGL,MI,,41380.0,665.0,401.0,544.0,40.0,1650.0,0.0,0.0,0.0,0.0,0.0
1510,DTW,1994,6,0.0,0.0,1.0,0,1.0,1.0,Tower,42178.0,Combined TRACON & Tower with Radar,CE,06/1994,DTW ,26599.0,7797.0,5996.0,116.0,40508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGL,MI,,42178.0,747.0,444.0,444.0,35.0,1670.0,0.0,0.0,0.0,0.0,0.0
1511,DTW,1994,10,0.0,0.0,1.0,0,1.0,1.0,Tower,42282.0,Combined TRACON & Tower with Radar,CE,10/1994,DTW ,27284.0,7302.0,3837.0,144.0,38567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGL,MI,,42282.0,716.0,355.0,2612.0,32.0,3715.0,0.0,0.0,0.0,0.0,0.0
1512,DTW,1994,11,0.0,0.0,1.0,0,1.0,1.0,Tower,40006.0,Combined TRACON & Tower with Radar,CE,11/1994,DTW ,26430.0,7249.0,2725.0,84.0,36488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGL,MI,,40006.0,722.0,382.0,2387.0,27.0,3518.0,0.0,0.0,0.0,0.0,0.0
1513,DTW,1995,2,0.0,0.0,1.0,0,1.0,1.0,Tower,36738.0,Combined TRACON & Tower with Radar,CE,02/1995,DTW ,24673.0,6881.0,2076.0,21.0,33651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGL,MI,,36738.0,701.0,297.0,2052.0,37.0,3087.0,0.0,0.0,0.0,0.0,0.0
1514,DTW,1995,6,0.0,0.0,1.0,0,1.0,1.0,Tower,43834.0,Combined TRACON & Tower with Radar,CE,06/1995,DTW ,27524.0,7609.0,3611.0,133.0,38877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGL,MI,,43834.0,770.0,392.0,3759.0,36.0,4957.0,0.0,0.0,0.0,0.0,0.0
1515,DTW,1995,8,0.0,0.0,1.0,0,1.0,1.0,Tower,44843.0,Combined TRACON & Tower with Radar,CE,08/1995,DTW ,28213.0,8262.0,3542.0,85.0,40102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGL,MI,,44843.0,610.0,424.0,3658.0,49.0,4741.0,0.0,0.0,0.0,0.0,0.0
1516,DTW,1995,12,0.0,1.0,2.0,0,3.0,3.0,Tower,41777.0,Combined TRACON & Tower with Radar,CE,12/1995,DTW ,27753.0,7507.0,2553.0,60.0,37873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGL,MI,,41777.0,747.0,370.0,2766.0,21.0,3904.0,0.0,0.0,0.0,0.0,0.0
1517,DTW,1996,1,0.0,1.0,2.0,0,3.0,3.0,Tower,41431.0,Combined TRACON & Tower with Radar,CE,01/1996,DTW ,27442.0,7761.0,2566.0,86.0,37855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGL,MI,,41431.0,652.0,304.0,2591.0,29.0,3576.0,0.0,0.0,0.0,0.0,0.0
1518,DTW,1996,2,0.0,0.0,2.0,0,2.0,2.0,Tower,40270.0,Combined TRACON & Tower with Radar,CE,02/1996,DTW ,26667.0,7380.0,2828.0,90.0,36965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGL,MI,,40270.0,565.0,306.0,2406.0,28.0,3305.0,0.0,0.0,0.0,0.0,0.0
1519,DTW,1996,3,0.0,0.0,1.0,0,1.0,1.0,Tower,43793.0,Combined TRACON & Tower with Radar,CE,03/1996,DTW ,28637.0,7762.0,2999.0,111.0,39509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGL,MI,,43793.0,634.0,435.0,3208.0,7.0,4284.0,0.0,0.0,0.0,0.0,0.0
1520,DTW,1996,4,0.0,0.0,1.0,0,1.0,1.0,Tower,44329.0,Combined TRACON & Tower with Radar,CE,04/1996,DTW ,29050.0,7629.0,2833.0,78.0,39590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGL,MI,,44329.0,877.0,493.0,3340.0,29.0,4739.0,0.0,0.0,0.0,0.0,0.0
1521,DTW,1996,8,0.0,0.0,1.0,0,1.0,1.0,Tower,48540.0,Combined TRACON & Tower with Radar,CE,08/1996,DTW ,30092.0,8885.0,4296.0,141.0,43414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGL,MI,,48540.0,460.0,363.0,4265.0,38.0,5126.0,0.0,0.0,0.0,0.0,0.0
1522,DTW,1996,11,1.0,0.0,2.0,1,3.0,2.0,Tower,44114.0,Combined TRACON & Tower with Radar,CE,11/1996,DTW ,27552.0,8445.0,3135.0,101.0,39233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGL,MI,,44114.0,469.0,234.0,4149.0,29.0,4881.0,0.0,0.0,0.0,0.0,0.0
1523,DTW,1996,12,0.0,0.0,1.0,0,1.0,1.0,Tower,42987.0,Combined TRACON & Tower with Radar,CE,12/1996,DTW ,28408.0,8619.0,2099.0,98.0,39224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGL,MI,,42987.0,584.0,205.0,2941.0,33.0,3763.0,0.0,0.0,0.0,0.0,0.0
1524,DTW,1997,1,0.0,1.0,0.0,0,1.0,1.0,Tower,41251.0,Combined TRACON & Tower with Radar,CE,01/1997,DTW ,27760.0,7884.0,2109.0,66.0,37819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGL,MI,,41251.0,653.0,323.0,2419.0,37.0,3432.0,0.0,0.0,0.0,0.0,0.0
1525,DTW,1997,2,0.0,0.0,1.0,0,1.0,1.0,Tower,41304.0,Combined TRACON & Tower with Radar,CE,02/1997,DTW ,26361.0,8078.0,2572.0,77.0,37088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGL,MI,,41304.0,461.0,215.0,3504.0,36.0,4216.0,0.0,0.0,0.0,0.0,0.0
1526,DTW,1997,3,0.0,1.0,0.0,0,1.0,1.0,Tower,45702.0,Combined TRACON & Tower with Radar,CE,03/1997,DTW ,29217.0,8718.0,2920.0,91.0,40946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGL,MI,,45702.0,537.0,221.0,3972.0,26.0,4756.0,0.0,0.0,0.0,0.0,0.0
1527,DTW,1997,5,0.0,0.0,1.0,0,1.0,1.0,Tower,46158.0,Combined TRACON & Tower with Radar,CE,05/1997,DTW ,29286.0,8772.0,3337.0,102.0,41497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGL,MI,,46158.0,495.0,234.0,3894.0,38.0,4661.0,0.0,0.0,0.0,0.0,0.0
1528,DTW,1998,1,0.0,0.0,1.0,0,1.0,1.0,Tower,44101.0,Combined TRACON & Tower with Radar,CE,01/1998,DTW ,28953.0,9138.0,2129.0,69.0,40289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGL,MI,,44101.0,444.0,157.0,3184.0,27.0,3812.0,0.0,0.0,0.0,0.0,0.0
1529,DTW,1998,4,0.0,0.0,3.0,0,3.0,3.0,Tower,45712.0,Combined TRACON & Tower with Radar,CE,04/1998,DTW ,29071.0,8605.0,3291.0,127.0,41094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGL,MI,,45889.0,468.0,237.0,3884.0,29.0,4618.0,0.0,0.0,177.0,0.0,177.0
1530,DTW,1998,5,0.0,0.0,1.0,0,1.0,1.0,Tower,45627.0,Combined TRACON & Tower with Radar,CE,05/1998,DTW ,27283.0,9214.0,3352.0,148.0,39997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGL,MI,,45627.0,527.0,240.0,4826.0,37.0,5630.0,0.0,0.0,0.0,0.0,0.0
